iter	Logloss
121	0.287012623
122	0.2864388925
123	0.285731156
124	0.2849389347
125	0.2845401415
126	0.2840171984
127	0.2835562548
128	0.2828447507
129	0.2825203451
130	0.2820365849
131	0.2815641276
132	0.2811310643
133	0.2807688621
134	0.2804185655
135	0.2800259211
136	0.2789424793
137	0.2781020026
138	0.2776576365
139	0.2771735749
140	0.2766029188
141	0.2761541221
142	0.2757124687
143	0.273747649
144	0.272711468
145	0.2723990885
146	0.2719742236
147	0.2715666896
148	0.2713201678
149	0.2709622155
150	0.2704062379
151	0.2692468412
152	0.2688913002
153	0.2680961854
154	0.2675499433
155	0.2672578487
156	0.2662974416
157	0.2658699846
158	0.2654267337
159	0.2650679675
160	0.2648454982
161	0.2643532685
162	0.2634167933
163	0.2630839783
164	0.2627533939
165	0.2624589783
166	0.2621431629
167	0.2614898003
168	0.2606058907
169	0.2602341339
170	0.2596572386
171	0.2593892566
172	0.2588492537
173	0.2583385778
174	0.2579924708
175	0.2576698736
176	0.2570780285
177	0.2567126917
178	0.2559996805
179	0.2554217906
180	0.2550892168
181	0.2546940707
182	0.2544007704
183	0.2538560053
184	0.2531967954
185	0.2528795935
186	0.2525390776
187	0.2522321687
188	0.2520460944
189	0.2516789641
190	0.251296884
191	0.2509373192
192	0.2506924702
193	0.2504094781
194	0.249960395
195	0.2486843232
196	0.2483727575
197	0.2480191907
198	0.2474333285
199	0.2471996769
200	0.2469238884
201	0.2467134754
202	0.246427439
203	0.2460508144
204	0.245419304
205	0.244192633
206	0.2438570602
207	0.2435252399
208	0.2432585992
209	0.2426674322
210	0.2422141897
211	0.2420002652
212	0.241783824
213	0.241633572
214	0.2411085039
215	0.2407812801
216	0.2404892458
217	0.2402438392
218	0.2397920585
219	0.239330256
220	0.2390831314
221	0.2385757107
222	0.2381512527
223	0.2379414123
224	0.2375717201
225	0.2364594787
226	0.2361843834
227	0.2358549895
228	0.2356936909
229	0.2354643645
230	0.2347979661
231	0.2344862799
232	0.2341136942
233	0.2338818962
234	0.2331955597
235	0.2329563621
236	0.2324251905
237	0.2321390637
238	0.231977961
239	0.2318042595
240	0.2309947676
241	0.2306731198
242	0.2301669651
243	0.229587764
244	0.2288288032
245	0.2285788303
246	0.2283394519
247	0.2278319408
248	0.2273334871
249	0.2270935511
250	0.2269520701
251	0.2267369551
252	0.2265398642
253	0.2261794705
254	0.2260460371
255	0.2257888153
256	0.2255322266
257	0.2252340736
258	0.2246713747
259	0.2244145749
260	0.2241768844
261	0.2239611967
262	0.2234637979
263	0.2232853039
264	0.2232475827
265	0.2230953113
266	0.2229559402
267	0.222763702
268	0.2224493484
269	0.221932569
270	0.2216646472
271	0.2215078999
272	0.2212847524
273	0.2210849187
274	0.2209166576
275	0.2207240126
276	0.2205276301
277	0.2200045513
278	0.2198550377
279	0.2195683383
280	0.2192625747
281	0.2190990005
282	0.2183942479
283	0.2182230481
284	0.217932159
285	0.2177786067
286	0.217236735
287	0.2166729661
288	0.2164186228
289	0.2161365952
290	0.2159736991
291	0.2156947609
292	0.2154220167
293	0.2151576968
294	0.2149271496
295	0.2144825123
296	0.2142608869
297	0.2140387641
298	0.2137273944
299	0.2132569866
300	0.2129816352
301	0.2126737618
302	0.212257924
303	0.211819993
304	0.2109704891
305	0.2107132071
306	0.2104255281
307	0.2101696024
308	0.2097565828
309	0.2095997299
310	0.2095067455
311	0.2093413628
312	0.2091762514
313	0.2088483495
314	0.2087123692
315	0.208346098
316	0.207911392
317	0.2073476984
318	0.206524191
319	0.2063671272
320	0.2062365572
321	0.20612799
322	0.205604444
323	0.2054306821
324	0.2052424829
325	0.2048524155
326	0.2045548503
327	0.2042235122
328	0.2040923394
329	0.2037943974
330	0.2036218714
331	0.2031421953
332	0.2029588337
333	0.2027357464
334	0.2019814423
335	0.2017812018
336	0.2015863263
337	0.2013946156
338	0.2011938175
339	0.2010190309
340	0.2008241555
341	0.20065924
342	0.2004282106
343	0.2001737467
344	0.1999562958
345	0.1998473066
346	0.1995637117
347	0.1993866946
348	0.1992122999
349	0.1990090302
350	0.1986665099
351	0.1982620804
352	0.1978634078
353	0.1976101798
354	0.1974256727
355	0.197182361
356	0.1969038146
357	0.1965028815
358	0.1961544235
359	0.1950761658
360	0.194652612
361	0.1944354926
362	0.1942182979
363	0.1939355469
364	0.1938621841
365	0.1934912109
366	0.1933336498
367	0.1931263563
368	0.1929321741
369	0.1927142711
370	0.192591176
371	0.192314845
372	0.1920116585
373	0.1917180718
374	0.1912712945
375	0.1909456531
376	0.1908828848
377	0.1905609508
378	0.1903695415
379	0.1902143314
380	0.1899253412
381	0.1897679911
382	0.1896317244
383	0.1894416715
384	0.18894584
385	0.1882536712
386	0.1879218207
387	0.1877318582
388	0.1873802204
389	0.1871591073
390	0.18697775
391	0.186822555
392	0.1866534047
393	0.1865049461
394	0.186334967
395	0.1861155267
396	0.1860056484
397	0.1856212475
398	0.1855268916
399	0.1854274571
400	0.185189209
401	0.1850433576
402	0.1848540732
403	0.1846073556
404	0.1842705319
405	0.1841145683
406	0.1837794024
407	0.1834650035
408	0.1832229275
409	0.1830542294
410	0.1828453836
411	0.1825566949
412	0.1823581573
413	0.1820504497
414	0.1817694016
415	0.1811587487
416	0.1805464681
417	0.1804357458
418	0.1800823146
419	0.1798709822
420	0.1794157956
421	0.1793164364
422	0.1790394875
423	0.1788281551
424	0.1786812187
425	0.1784934715
426	0.1783786048
427	0.1783086028
428	0.1781273811
429	0.1779897431
430	0.1777460094
431	0.1774212722
432	0.1768000096
433	0.1766790244
434	0.1765698242
435	0.1764801553
436	0.1763432255
437	0.1760469865
438	0.1758417426
439	0.1756398594
440	0.1754910241
441	0.1753684715
442	0.1750704391
443	0.1747018169
444	0.1744890529
445	0.1743331645
446	0.1742499156
447	0.1739164979
448	0.1737374916
449	0.1736261815
450	0.1733454952
451	0.1729705132
452	0.1727737088
453	0.1726397479
454	0.1725437343
455	0.1723538321
456	0.1722421754
457	0.1719764389
458	0.1716782407
459	0.1715429386
460	0.1713720854
461	0.1711217508
462	0.1706477563
463	0.1705683353
464	0.1703423394
465	0.1701171574
466	0.1698552939
467	0.1695234435
468	0.1693401421
469	0.1691946524
470	0.1691144929
471	0.1690221113
472	0.1688640227
473	0.1687907504
474	0.1686302807
475	0.1683500464
476	0.1681501827
477	0.1678541998
478	0.1676455199
479	0.167473883
480	0.1671771165
481	0.1669076877
482	0.1667246425
483	0.1666162411
484	0.166438998
485	0.1663675492
486	0.1662378985
487	0.1660687783
488	0.1659257149
489	0.1657605734
490	0.1656029972
491	0.1651341568
492	0.1650506818
493	0.1647138581
494	0.1646576907
495	0.1645394784
496	0.1643603666
497	0.1642968449
498	0.1641528923
499	0.1638847596
500	0.1638035301
501	0.1635512213
502	0.1630784626
503	0.1629185053
504	0.1627387605
505	0.1625036772
506	0.1623674859
507	0.1622340525
508	0.1618206561
509	0.161644905
510	0.1615686789
511	0.1614882632
512	0.1613423213
513	0.1611884072
514	0.1610922731
515	0.1608865922
516	0.1607037127
517	0.1606222572
518	0.1603804073
519	0.1602309992
520	0.1600453921
521	0.1599027657
522	0.1598253942
523	0.1596498843
524	0.1595549708
525	0.1594277766
526	0.1593492748
527	0.1591593424
528	0.1590329017
529	0.1589623722
530	0.1588784752
531	0.1586587939
532	0.1584339735
533	0.1582604076
534	0.1581038713
535	0.1578969546
536	0.1576988691
537	0.1574336902
538	0.1572461691
539	0.1570991271
540	0.1569319963
541	0.1567410542
542	0.156616
543	0.1564244249
544	0.1563130245
545	0.1561766222
546	0.1557599103
547	0.1556462945
548	0.1553464235
549	0.1552283167
550	0.1551384669
551	0.1549580138
552	0.1548213554
553	0.1546162622
554	0.1544456501
555	0.1543046363
556	0.154154324
557	0.1540215085
558	0.1538081115
559	0.1536826805
560	0.1534378014
561	0.1532850176
562	0.1531640625
563	0.1530431074
564	0.1528988233
565	0.1526417824
566	0.1523838674
567	0.1521606897
568	0.1519956386
569	0.1518710817
570	0.1516347475
571	0.1515222319
572	0.1513633898
573	0.1512775487
574	0.1510563
575	0.1509754774
576	0.1508143446
577	0.150572344
578	0.1504762099
579	0.1502456175
580	0.1499789316
581	0.1498733935
582	0.1496642614
583	0.1495349573
584	0.1494412646
585	0.1492541353
586	0.1491468641
587	0.1490487558
588	0.1489774275
589	0.1488781889
590	0.1486384036
591	0.1484238462
592	0.1483205536
593	0.1481723814
594	0.1480813712
595	0.1478994261
596	0.1478060348
597	0.1475316177
598	0.1473389878
599	0.1471305941
600	0.1470132258
601	0.1468192696
602	0.1466344612
603	0.1463689206
604	0.1462421634
605	0.1461053994
606	0.1460123095
607	0.1458141336
608	0.1457087915
609	0.1456010682
610	0.145341179
611	0.1452129599
612	0.1450256649
613	0.1448745841
614	0.1446843654
615	0.1445300745
616	0.1443894375
617	0.1442989396
618	0.1440354938
619	0.1439044868
620	0.1438324653
621	0.1436984592
622	0.1436001399
623	0.1434409813
624	0.1433434606
625	0.1431311789
626	0.1430266807
627	0.1429121154
628	0.1427848307
629	0.1426310523
630	0.1425624518
631	0.142405177
632	0.1423134585
633	0.1421993152
634	0.1421338795
635	0.1420479782
636	0.1419566816
637	0.1418241675
638	0.141754497
639	0.1416347626
640	0.1415666142
641	0.1414672098
642	0.1412870581
643	0.1412213662
644	0.1411457731
645	0.1410665328
646	0.1408286916
647	0.140702703
648	0.1406215639
649	0.1405084756
650	0.1404575527
651	0.1403044976
652	0.1400678771
653	0.1400146484
654	0.1398096155
655	0.1395989764
656	0.1394453336
657	0.1393167529
658	0.1391663803
659	0.1390342731
660	0.1389405352
661	0.1388286073
662	0.1386944655
663	0.1385448917
664	0.1384676559
665	0.1383581694
666	0.1382316985
667	0.1380596547
668	0.1379755618
669	0.1378194173
670	0.1377263575
671	0.1375341345
672	0.137443697
673	0.1372307219
674	0.1371338041
675	0.1370226599
676	0.1369474736
677	0.1368733121
678	0.1366854143
679	0.1365618369
680	0.1363818811
681	0.1362467749
682	0.136166314
683	0.1361425631
684	0.136064212
685	0.1358808503
686	0.1357903375
687	0.1356300787
688	0.1354829162
689	0.1352948827
690	0.1352226804
691	0.1351413002
692	0.1350769344
693	0.1350009042
694	0.1349631378
695	0.1348609453
696	0.134741015
697	0.1345754063
698	0.1345253725
699	0.1343633656
700	0.1342233917
701	0.1341570668
702	0.1340738932
703	0.1339645725
704	0.1338864324
705	0.1338248999
706	0.1337540087
707	0.1336910144
708	0.1335758313
709	0.1333919874
710	0.1333321578
711	0.1332114439
712	0.1330610563
713	0.1328524969
714	0.1327937675
715	0.1326543361
716	0.13261131
717	0.1324710497
718	0.1323269013
719	0.1321679989
720	0.1320651886
721	0.1319074918
722	0.1317314996
723	0.1316640143
724	0.1315902898
725	0.1314777591
726	0.1314119918
727	0.131347807
728	0.1312830343
729	0.1312058738
730	0.131034252
731	0.1309415087
732	0.130760694
733	0.1307070885
734	0.130658396
735	0.1305855607
736	0.130517126
737	0.1304277434
738	0.1303502664
739	0.1302806412
740	0.1301191014
741	0.1300888551
742	0.1299376386
743	0.1298507728
744	0.1296985617
745	0.1296259223
746	0.1294637346
747	0.1294188549
748	0.1293586637
749	0.1292584455
750	0.1292042221
751	0.1291274836
752	0.1290167161
753	0.1289629298
754	0.1288204994
755	0.1286632547
756	0.1285221053
757	0.1283863058
758	0.1282614776
759	0.1281577028
760	0.1280775584
761	0.1278986123
762	0.1278012575
763	0.1277659776
764	0.1277130353
765	0.1276402754
766	0.127467252
767	0.1273192606
768	0.1271849079
769	0.1271391993
770	0.1269538785
771	0.1268956163
772	0.1267821361
773	0.126742079
774	0.1266293523
775	0.1265673527
776	0.1264740819
777	0.1262930109
778	0.1262402721
779	0.1261108474
780	0.1260097023
781	0.1259525403
782	0.1258663601
783	0.1257410346
784	0.1256404698
785	0.1255222349
786	0.1254491961
787	0.1252955609
788	0.125203669
789	0.1251426942
790	0.1250856451
791	0.1249815161
792	0.1248889612
793	0.1248036024
794	0.124747435
795	0.1246982603
796	0.1246514214
797	0.1244996323
798	0.1243998812
799	0.1243068667
800	0.1241442946
801	0.1240765155
802	0.1240261652
803	0.1239385459
804	0.1239017063
805	0.1238615662
806	0.1237760643
807	0.1236290223
808	0.1234695924
809	0.123431502
810	0.1232825762
811	0.1231661422
812	0.1230436575
813	0.1229806481
814	0.1229425426
815	0.1228296803
816	0.1226760525
817	0.122624361
818	0.1224973928
819	0.1223820514
820	0.122216179
821	0.1221138886
822	0.1220009283
823	0.1218455374
824	0.1217079219
825	0.1216356367
826	0.12153361
827	0.1214935453
828	0.1214535711
829	0.1214097463
830	0.1212898612
831	0.1212148257
832	0.1211417191
833	0.1210541525
834	0.120996365
835	0.1208877375
836	0.1207675435
837	0.1205961402
838	0.1204879798
839	0.120415446
840	0.1203130425
841	0.1202555866
842	0.120213819
843	0.1201791872
844	0.120109381
845	0.119941994
846	0.1198922767
847	0.1198557988
848	0.1198013193
849	0.1197347307
850	0.1196280774
851	0.1195083279
852	0.1194111539
853	0.1192820005
854	0.1192101222
855	0.1191183434
856	0.1190620328
857	0.1190208379
858	0.1189356373
859	0.1188857392
860	0.1187460591
861	0.1187144715
862	0.1186532781
863	0.1185242001
864	0.1183729082
865	0.1182696985
866	0.1182008117
867	0.1181465205
868	0.1180796833
869	0.1179267412
870	0.1178327245
871	0.1177213391
872	0.1176943932
873	0.1176402302
874	0.1175945744
875	0.1174681864
876	0.1173630703
877	0.1172254021
878	0.1171444664
879	0.116987576
880	0.1168549488
881	0.1167204002
882	0.1166164295
883	0.116532103
884	0.1164004705
885	0.1163336182
886	0.116264558
887	0.1161571135
888	0.1161010893
889	0.1159906006
890	0.1159358724
891	0.1158657196
892	0.1158214729
893	0.1156934573
894	0.1156646201
895	0.1155636182
896	0.1154857193
897	0.1154164406
898	0.115350161
899	0.1152433118
900	0.1152104432
901	0.1151300652
902	0.1150420992
903	0.1150247908
904	0.1149708764
905	0.1148737853
906	0.1147905289
907	0.1146270827
908	0.1145483323
909	0.1143994517
910	0.1143416115
911	0.1142660862
912	0.1141660488
913	0.1140198206
914	0.1139600589
915	0.1139078098
916	0.113862591
917	0.1137156395
918	0.1136092725
919	0.1135541525
920	0.1134601056
921	0.113369118
922	0.1132876172
923	0.1131724793
924	0.1131252035
925	0.1130271855
926	0.1129771894
927	0.1128810628
928	0.1127919666
929	0.1126764594
930	0.1125709515
931	0.1125041368
932	0.112464577
933	0.11237264
934	0.1122689103
935	0.1121552192
936	0.1120808467
937	0.1120277687
938	0.1119472701
939	0.1118450702
940	0.1117397732
941	0.1116430137
942	0.1115876299
943	0.111508126
944	0.1113934854
945	0.1112951057
946	0.1112207031
947	0.1111650029
948	0.1111281708
949	0.1110763587
950	0.1110289925
951	0.1109285859
952	0.110827049
953	0.1107886496
954	0.1107093491
955	0.1106337107
956	0.1105654493
957	0.1105174124
958	0.1104326112
959	0.1103782823
960	0.1103507186
961	0.110229447
962	0.1102000295
963	0.1101135103
964	0.109982232
965	0.1098861732
966	0.1098502529
967	0.1097778923
968	0.1097064435
969	0.1095262391
970	0.1094277615
971	0.1093026545
972	0.1092757463
973	0.1091663954
974	0.109093545
975	0.1089950448
976	0.1089360894
977	0.1088337011
978	0.1087810149
979	0.1087238378
980	0.1086474082
981	0.1085672713
982	0.1085135453
983	0.1084266794
984	0.1082985207
985	0.1082571675
986	0.1081923647
987	0.1081108037
988	0.1079773477
989	0.1078714856
990	0.1077600173
991	0.1077165015
992	0.1076698586
993	0.1076021322
994	0.1075271267
995	0.1074515712
996	0.1073295311
997	0.107276536
998	0.1072389881
999	0.1071750368
